group_id,action,product_id,current_name,canonical_name,brand,category_id
441,KEEP,826b9ed8-6138-41ab-af22-74288685963a,3M Adhesivo Scotchbond Universal Plus 3ml,3M Adhesivo Scotchbond Universal Plus 3ml,Solventum,
441,MERGE,43831b6e-8cef-4d9c-8f97-9e88a3a76c29,Adhesivo Scotchbond Universal Plus 3 ml 3M Solventum,3M Adhesivo Scotchbond Universal Plus 3ml,3M Solventum,
442,KEEP,9c8f7ad1-3730-4e79-8307-dd6e76e088c5,Lima Pediátrica KEDO S PLUS P1+ 16MM PACK,Lima Pediátrica KEDO S PLUS P1+ 16MM PACK,Kedo,
442,MERGE,3578be77-400a-4829-af2a-f8a944d13852,Lima Pediátrica KEDO S SQUARE P1 16MM PACK,Lima Pediátrica KEDO S PLUS P1+ 16MM PACK,Kedo,
443,KEEP,4e8c9be2-bfb0-4cec-ae90-cf2148c0af2b,Resina Fluida Kerr Revolution Flow A2 2gr,Resina Fluida Kerr Revolution Flow A2 2gr,Kerr,
443,MERGE,7c21762e-5e34-4f03-a2fe-db70491ca5e5,Resina Fluida Kerr Revolution Flow A3 2gr,Resina Fluida Kerr Revolution Flow A2 2gr,Kerr,
443,MERGE,5fd439d3-fd09-44f0-a515-d0e07db91e7b,Resina Fluida Kerr Revolution Flow A1 2gr,Resina Fluida Kerr Revolution Flow A2 2gr,Kerr,
443,MERGE,1dbcc568-db44-4811-b5fd-225362a58b27,Resina Fluida Kerr Revolution Flow A3.5 2gr,Resina Fluida Kerr Revolution Flow A2 2gr,Kerr,
444,KEEP,72d1e476-4880-4e36-9510-31671e39fbf4,Localizador de ápice Woodpex V Woodpecker,Localizador de ápice Woodpex V Woodpecker,Woodpecker,
444,MERGE,a5d14115-d4c2-49b1-9c56-36e876bd9fca,1 Localizador de ápice Woodpex V Woodpecker + Regalo,Localizador de ápice Woodpex V Woodpecker,WOODPECKER,
445,KEEP,88a87021-400e-4ea8-a82c-9e25f5f6e2ae,Láminas 0.80 – Material Rígido Split x 25,Láminas 0.80 – Material Rígido Split x 25,,
445,MERGE,d1481b03-e26a-4e8f-9c1a-20893387e0bc,Laminas 0.80 (2mm) Material Rigido Split X 25,Láminas 0.80 – Material Rígido Split x 25,,
446,KEEP,27a36519-0cb7-438b-83cd-c4dfcdcbe8e2,Espejo Cristal para Fotografía Indusbello,Espejo Cristal para Fotografía Indusbello,Indusbello,1c12aa72-c677-4afa-b331-5b89bcffb6c9
446,MERGE,5f6181fe-88c8-438d-9732-be1bfda4d0a2,Espejo Oclusal de cristal para fotografia Indusbello,Espejo Cristal para Fotografía Indusbello,Indusbello,
447,KEEP,5afd0bad-8716-4161-b6f3-da69c960e8cb,Bandeja Grande para Instrumental Plasdent,Bandeja Grande para Instrumental Plasdent,Plasdent,
447,MERGE,77f83d5c-6763-48b0-b085-b39c861f293f,Bandeja Grande Lisa para Instrumental Plasdent,Bandeja Grande para Instrumental Plasdent,Plasdent,
448,KEEP,a5a82319-34d5-464a-9505-261830afa22a,Meron Ionómero de Vidrio Cementación Voco,Meron Ionómero de Vidrio Cementación Voco,Voco,
448,MERGE,3c76693d-1248-4dc2-8d58-810db3cc433a,Meron Vidrio Ionómero para Cementación – VOCO,Meron Ionómero de Vidrio Cementación Voco,,
449,KEEP,65db9f63-3d90-4b82-b209-3f20f9ed907e,Cepillo Adulto Super Soft 3960 – Curaprox,Cepillo Adulto Super Soft 3960 – Curaprox,Curaprox,
449,MERGE,23d1bfee-dfca-4330-abd6-6e9cf36b4529,Cepillo de dientes Super Soft 3960 Curaprox,Cepillo Adulto Super Soft 3960 – Curaprox,Curaprox,
450,KEEP,a5ffa414-5d23-4c81-b794-ee3dcd32c95c,Resina Fluida Bright 2 Gr Dmp (1 Jeringa),Resina Fluida Bright 2 Gr Dmp (1 Jeringa),,
450,MERGE,9406ab37-4d79-4018-80ba-deba6fba9662,Resina Flow Nanoceram Bright 2 Gr Dmp (1 Jeringa),Resina Fluida Bright 2 Gr Dmp (1 Jeringa),,
451,KEEP,29624723-cc9d-404f-abcb-2dc6519e8a59,Sonda Nasogastrica Levin Cranberry- 10 FR,Sonda Nasogastrica Levin Cranberry- 10 FR,,
451,MERGE,dbc404ec-586b-4d55-b21f-18091de1b330,Sonda Nasogastrica Levin Cranberry Pack 10 un. – 16 FR,Sonda Nasogastrica Levin Cranberry- 10 FR,,
451,MERGE,8da8efde-8b4c-4f3c-9933-9606a5e32864,Sonda Nasogastrica Levin Cranberry Pack 50 un. – 10 FR,Sonda Nasogastrica Levin Cranberry- 10 FR,,
451,MERGE,9ca327be-e500-45c7-9705-da92e0f6ae6b,Sonda Nasogastrica Levin Cranberry Pack 10 un. – 2 FR,Sonda Nasogastrica Levin Cranberry- 10 FR,,
451,MERGE,69129f2b-e9b5-4129-9db2-c28d4fd22224,Sonda Nasogastrica Levin Cranberry Pack 10 un. – 18 FR,Sonda Nasogastrica Levin Cranberry- 10 FR,,
451,MERGE,1ac22a40-26d5-469e-9b24-9542a435a7c8,Sonda Nasogastrica Levin Cranberry Pack 10 un. – 10 FR,Sonda Nasogastrica Levin Cranberry- 10 FR,,
452,KEEP,5c1b9fd1-dd36-435a-96ab-895b452377d8,Resina Composite RubyFill Nano Incidental,Resina Composite RubyFill Nano Incidental,INCIDENTAL,
452,MERGE,29799d6c-638a-418e-96a8-1c913a55c9f4,1 Kit Resina Composite RubyFill Nano Incidental + Regalo,Resina Composite RubyFill Nano Incidental,INCIDENTAL,
452,MERGE,af8e474c-59ae-400e-b287-f1ae68112dcb,Kit Resina Composite RubyFill Nano Incidental,Resina Composite RubyFill Nano Incidental,INCIDENTAL,
453,KEEP,4d754683-5d3c-4d21-abf2-15b4c1bf21d0,Sonda Nasogastrica Levin Cranberry- 12 FR,Sonda Nasogastrica Levin Cranberry- 12 FR,,
453,MERGE,0897a292-9e28-4e93-85cf-3c59bd341a26,Sonda Nasogastrica Levin Cranberry Pack 50 un. – 12 FR,Sonda Nasogastrica Levin Cranberry- 12 FR,,
454,KEEP,238ba722-0e3b-4f66-8070-b21e8b47c0ad,Fonendoscopio Duplex 2.0 Aluminio Riester,Fonendoscopio Duplex 2.0 Aluminio Riester,,1c12aa72-c677-4afa-b331-5b89bcffb6c9
454,MERGE,403f7093-f28f-4faa-8774-b44501c2f297,Fonendoscopio Duplex 2.0 Aluminio Black Edition Riester,Fonendoscopio Duplex 2.0 Aluminio Riester,,1c12aa72-c677-4afa-b331-5b89bcffb6c9
455,KEEP,5d217888-b127-4c93-8d1a-14233a974e2a,Sonda Nasogastrica Levin Cranberry- 16 FR,Sonda Nasogastrica Levin Cranberry- 16 FR,,
455,MERGE,159a93ad-a9ac-4924-b2a9-340c9d4cf3b3,Sonda Nasogastrica Levin Cranberry Pack 50 un. – 16 FR,Sonda Nasogastrica Levin Cranberry- 16 FR,,
456,KEEP,ac018071-df0f-4e7b-84ba-43e99fa6717b,Resina Bisacrilica Primma jeringa Art FGM,Resina Bisacrilica Primma jeringa Art FGM,FGM,
456,MERGE,544959be-2814-4344-b0d1-54acd37cd19d,Primma Art Resina Bisacrílica Jeringa 7gr (Variedades) – FGM,Resina Bisacrilica Primma jeringa Art FGM,,
457,KEEP,e0f383f8-c684-4611-b2a6-53708dcdf8cf,"Composite Revolution Fórmula 2 Flow, Kerr","Composite Revolution Fórmula 2 Flow, Kerr",Kerr,
457,MERGE,2f29b580-1aa5-4b4c-9755-adc8b9e80d26,Composite Revolution Formula 2 Flow – Kerr,"Composite Revolution Fórmula 2 Flow, Kerr",,
457,MERGE,6de065f8-44aa-47ce-927c-d212b86a6b26,Composite Fluido Revolution Formula 2 Kerr,"Composite Revolution Fórmula 2 Flow, Kerr",Kerr,
458,KEEP,1f13840c-fcf9-4c77-9b01-0f34659c913f,Lima Pediátrica KEDO SG BLUE 16MM D1 PACK,Lima Pediátrica KEDO SG BLUE 16MM D1 PACK,Kedo,
458,MERGE,b261fbe1-652b-4a75-a988-8979455c9a4d,Lima Pediátrica KEDO SG BLUE 16MM ASSORTED PACK,Lima Pediátrica KEDO SG BLUE 16MM D1 PACK,Kedo,
459,KEEP,4d7efc61-3cf4-4002-b291-822dd70ec135,Vidrio Ionomero Fuji Gold Label 9 tono A2,Vidrio Ionomero Fuji Gold Label 9 tono A2,GC America,
459,MERGE,8bfa6b9e-e841-4f18-81c4-b7adf62fb972,Vidrio Ionomero Fuji Gold Label 2 tono A2 LC,Vidrio Ionomero Fuji Gold Label 9 tono A2,GC America,
460,KEEP,105950d4-f3a4-4dd6-819d-b4cbcdd76152,Resina Composite Palfique Asteria Tokuyama,Resina Composite Palfique Asteria Tokuyama,TOKUYAMA,
460,MERGE,1202a2bd-ff73-4a25-b4c5-aa04ef39456b,Kit Resina Composite Palfique Asteria Essential Tokuyama,Resina Composite Palfique Asteria Tokuyama,TOKUYAMA,
461,KEEP,ae00bbe1-610c-4335-a132-d0741b8108f8,Rotor Turbina Pana Max Plus 2 estándar NSK,Rotor Turbina Pana Max Plus 2 estándar NSK,NSK,
461,MERGE,48541342-5626-42fa-8bbf-3a903c6b6c87,Rotor Turbina Pana Max Plus/Dynaled Cabeza Estándar NSK,Rotor Turbina Pana Max Plus 2 estándar NSK,NSK,
462,KEEP,a9b1ecbc-0127-4c08-8d52-cbf85b0cfdf9,Película Radiográfica Carestream Niño DF54,Película Radiográfica Carestream Niño DF54,,
462,MERGE,97d79995-5320-40a1-a93c-be59359bdd5a,Película Radiográfica Carestream Niño DF54 (100 Unidades),Película Radiográfica Carestream Niño DF54,Carestream,
463,KEEP,2b1e779e-a589-4d30-aee7-abf6554f6875,Lámpara Led con Lente Magnificador Machtig,Lámpara Led con Lente Magnificador Machtig,MACHTIG,0ce764ed-7e71-4699-bba5-3a593c93a7c8
463,MERGE,80aca174-91c2-455d-a703-1803b7f31447,Lámpara Led con Lente Magnificador 5x Machtig,Lámpara Led con Lente Magnificador Machtig,MACHTIG,
464,KEEP,a21e8cd6-1e08-4441-a0c5-9cba7cf10489,Cemento Resina Relyx Universal – Solventum,Cemento Resina Relyx Universal – Solventum,,
464,MERGE,bce04bdc-26ed-4365-a28d-0146a9c209a9,Kit de Cemento de Resina 3M™ RelyX™ Universal – Solventum,Cemento Resina Relyx Universal – Solventum,,
465,KEEP,e70feced-98ae-4f69-b9b9-c5a0ff02dd28,Ionoseal Vidrio Ionómero en Jeringa – VOCO,Ionoseal Vidrio Ionómero en Jeringa – VOCO,,
465,MERGE,e2f52539-4865-4ff4-988b-5fa86d4911fe,Vidrio Ionomero Ionoseal -1 Jeringa – voco,Ionoseal Vidrio Ionómero en Jeringa – VOCO,,
466,KEEP,825665bd-73c9-46f7-9160-d982b86acb04,Elevador Pata De Cabra Mango Recto Derecho,Elevador Pata De Cabra Mango Recto Derecho,,
466,MERGE,a880ade3-b03e-4546-a943-362df22bf06f,Elevador Pata De Cabra Mango Recto Izquierdo,Elevador Pata De Cabra Mango Recto Derecho,,
467,KEEP,0ab9dca1-8516-4b71-940f-9b4238eb673a,Poste de Titanio de cementado temporal Tag,Poste de Titanio de cementado temporal Tag,,
467,MERGE,93d03173-2bfa-4631-9ee7-b7298be86d8b,Poste de cementado temporal de titanio temporal,Poste de Titanio de cementado temporal Tag,,
468,KEEP,0a675b9e-bd4d-427e-bc18-bbb4510d6680,Sonda Alimentación Cranberry Unidad – 4 FR,Sonda Alimentación Cranberry Unidad – 4 FR,,
468,MERGE,6c00b361-1133-48de-b946-e140ceecc66b,Sonda Alimentación Cranberry Pack 10 Un. – 4 FR,Sonda Alimentación Cranberry Unidad – 4 FR,,
468,MERGE,5997e504-d4a3-454f-9aa7-49119bd29acc,Sonda Alimentación Cranberry Caja 100 Un. – 4 FR,Sonda Alimentación Cranberry Unidad – 4 FR,,
469,KEEP,4c060989-b5a1-41eb-9f1f-a7b5be91d049,Tórulas De Algodón Cranberry 1 Gr. 100 Un.,Tórulas De Algodón Cranberry 1 Gr. 100 Un.,,
469,MERGE,3a87cb42-56be-46eb-8a74-89683700ef03,Tórulas de Algodón 1G x 100 Unidades Cranberry,Tórulas De Algodón Cranberry 1 Gr. 100 Un.,,3732ef88-d00c-4d9a-bfe0-55d6dc74c8f6
470,KEEP,22b442c8-25d9-4df9-8657-34474c33c6ce,Jeringas Luer Lock 10CC 21X1 1/2 Mt CJx100,Jeringas Luer Lock 10CC 21X1 1/2 Mt CJx100,,
470,MERGE,fd9101ff-584b-4094-86e2-bcf7a2f3e87e,Jeringas Luer Lock 10CC 21X1 1/2 Cranberry CJx100,Jeringas Luer Lock 10CC 21X1 1/2 Mt CJx100,,
471,KEEP,67919067-ab29-43b5-a1c3-873ac663ecc6,Sonda Alimentación Cranberry Unidad – 8 FR,Sonda Alimentación Cranberry Unidad – 8 FR,,
471,MERGE,019e446d-4cb3-4bd0-8b10-937fc0297bed,Sonda Alimentación Cranberry Pack 10 Un. – 8 FR,Sonda Alimentación Cranberry Unidad – 8 FR,,
471,MERGE,1298e4b7-8c4b-4426-8a10-0f18942be5c3,Sonda Alimentación Cranberry Caja 100 Un. – 8 FR,Sonda Alimentación Cranberry Unidad – 8 FR,,
472,KEEP,2700dece-433b-4818-b599-8c99d27ed6ca,Pack 10 Cajas Guantes Látex Tresor Talla L,Pack 10 Cajas Guantes Látex Tresor Talla L,,
472,MERGE,fb3d587d-1984-44ec-8862-bba3210f904e,Pack 10 Cajas Guantes Nitrilo Cobalto Tresor Talla L,Pack 10 Cajas Guantes Látex Tresor Talla L,,
472,MERGE,2ac12a78-10b9-488e-8bb4-658e6e3e2a22,Pack 10 Cajas Guantes Látex Talla S Tresor,Pack 10 Cajas Guantes Látex Tresor Talla L,,
472,MERGE,f6ac709c-d333-4d5e-a6eb-891425326cd1,Pack 10 Cajas Guantes Látex Talla XS Tresor,Pack 10 Cajas Guantes Látex Tresor Talla L,,
472,MERGE,f2affed5-6493-4e25-b4ce-84c3d731eb23,Pack 10 Cajas Guantes Nitrilo Celeste Talla L Tresor,Pack 10 Cajas Guantes Látex Tresor Talla L,,
472,MERGE,5fc79a18-66d6-403e-aa36-d1487506590e,Pack 10 Cajas Guantes Nitrilo Negro Talla L Tresor,Pack 10 Cajas Guantes Látex Tresor Talla L,,
473,KEEP,deea10ab-b30f-4afa-835d-970b3156fe8f,Scanner Intraoral 3D Smile 2 KP Woodpecker,Scanner Intraoral 3D Smile 2 KP Woodpecker,WOODPECKER,
473,MERGE,a581fc16-2a83-48b4-acea-244bc6a03827,1 Scanner Intraoral 3D Smile 2 KP Woodpecker + Regalo,Scanner Intraoral 3D Smile 2 KP Woodpecker,WOODPECKER,
474,KEEP,84beadb5-e042-4192-8a3b-2299bf6f763c,"Glassliner ionomero jeringa 2ml, WP Dental","Glassliner ionomero jeringa 2ml, WP Dental",,
474,MERGE,25793105-4248-4354-90ca-56b995cfaec6,Ionómero de Base Glassliner 1 Jeringa 2ml WP Dental,"Glassliner ionomero jeringa 2ml, WP Dental",WP Dental,fe3759d1-e08d-43ec-b9e7-f4ecb45827a4
475,KEEP,b7f12f0f-0589-421a-90c7-9e827df36080,Ucla Plástico con Hexágono Base de Titanio,Ucla Plástico con Hexágono Base de Titanio,,
475,MERGE,606592cb-13f9-401c-a8d5-613e93f7a6ab,Ucla Plástico sin Hexágono Base de Titanio,Ucla Plástico con Hexágono Base de Titanio,,
476,KEEP,d0cf0cd3-70df-47d9-b09d-5f630ea9ebb4,"Corega Ultra Adhesivo, Crema 20 Grs Menta.","Corega Ultra Adhesivo, Crema 20 Grs Menta.",,
476,MERGE,6aa08438-6cb4-4cca-8397-f38662034fb6,"Corega Ultra Adhesivo, Crema 20 Grs sin sabor.","Corega Ultra Adhesivo, Crema 20 Grs Menta.",,
477,KEEP,5e307fb7-9d0e-47dd-a2a5-4333a88e59e2,"Desensibilizante Kf 2%, FGM Jeringa 2,5grs","Desensibilizante Kf 2%, FGM Jeringa 2,5grs",,
477,MERGE,2e1edcf5-8821-445b-818d-477574353d6d,"Desensibilizante KF 2% 1 Jeringa 2,5gr + Puntera FGM","Desensibilizante Kf 2%, FGM Jeringa 2,5grs",FGM,4d41c7b0-373e-466c-a25f-2625f4dfb721
478,KEEP,85d31b3b-b257-4c4c-89ab-8fa0a3ae4fd1,3M Resina Filtek Z250 XT Universal Jer. A2,3M Resina Filtek Z250 XT Universal Jer. A2,Solventum,
478,MERGE,a0fa8ddc-9313-4942-8028-86a481512f82,3M Resina Filtek Z250 Restaurador Universal Jer. A2,3M Resina Filtek Z250 XT Universal Jer. A2,Solventum,
479,KEEP,208cf7bb-2146-4446-97e2-f79f06952191,3M Resina Filtek Z250 XT Universal Jer. A3,3M Resina Filtek Z250 XT Universal Jer. A3,Solventum,
479,MERGE,5f3033db-7855-4c08-acd1-947a12387cd2,3M Resina Filtek Z250 Restaurador Universal Jer. A3,3M Resina Filtek Z250 XT Universal Jer. A3,Solventum,
480,KEEP,4b28b503-8bcd-4b27-999a-1197d239c3cf,Composite Forma Body Jeringa 4gr Ultradent,Composite Forma Body Jeringa 4gr Ultradent,Ultradent,fe3759d1-e08d-43ec-b9e7-f4ecb45827a4
480,MERGE,9de06bd1-6113-403a-a646-c4b7c3878537,Composite Forma Dentina Jeringa 4gr Ultradent,Composite Forma Body Jeringa 4gr Ultradent,Ultradent,fe3759d1-e08d-43ec-b9e7-f4ecb45827a4
481,KEEP,99babc27-636d-47f9-b915-711ebfa84b3b,Fresa quirúrgica diamantada Cilindrica DFS,Fresa quirúrgica diamantada Cilindrica DFS,DFS,
481,MERGE,d1f7fe50-0808-4af8-95df-d0ba5038afcd,Fresa quirúrgica diamantada Cilindrica de rinoplastía DFS,Fresa quirúrgica diamantada Cilindrica DFS,DFS,
482,KEEP,1ae8da27-28fd-4ff2-a606-dec70e72eeaf,Sonda Alimentación Cranberry Unidad – 6 FR,Sonda Alimentación Cranberry Unidad – 6 FR,,
482,MERGE,8f7b0df6-9844-4f57-98c3-c61b5a337c4b,Sonda Alimentación Cranberry Pack 10 Un. – 6 FR,Sonda Alimentación Cranberry Unidad – 6 FR,,
483,KEEP,2cd39169-fbc9-487f-a863-3d989ddaec3f,Sonda Alimentación Cranberry Unidad – 5 FR,Sonda Alimentación Cranberry Unidad – 5 FR,,
483,MERGE,cb0b67c5-c2e0-49af-803d-0b3e8471f2a2,Sonda Alimentación Cranberry Pack 10 Un. – 5 FR,Sonda Alimentación Cranberry Unidad – 5 FR,,
483,MERGE,8add62ac-8848-4148-a2a1-09846aa1c029,Sonda Alimentación Cranberry Caja 100 Un. – 5 FR,Sonda Alimentación Cranberry Unidad – 5 FR,,
484,MERGE,be5f48a1-f09a-45e5-89ff-8445fb7ab8c4,Kit Optidisc Disco Pulido 80 unid (15.9mm),Disco pulido kit Optidisc 15.9mm 80 unid. Kerr,Kerr,
484,KEEP,68f76808-e360-40fb-9614-bee48a638426,Disco pulido kit Optidisc 15.9mm 80 unid. Kerr,Disco pulido kit Optidisc 15.9mm 80 unid. Kerr,Kerr,
485,KEEP,68fc7ece-98b9-4e11-bd8f-934ad74286b1,ID-Logical Arco NiTi termoactivado redondo,ID-Logical Arco NiTi termoactivado redondo,Orbis Dental,
485,MERGE,d62235c5-0ebb-4a2a-9183-3db10fb9d578,ID-Logical Arco NiTi termoactivado rectangular,ID-Logical Arco NiTi termoactivado redondo,Orbis Dental,
485,MERGE,37c36074-519f-4549-a9c2-1e410e8ed0c8,ID-Logical Arco NiTi superelástico redondo,ID-Logical Arco NiTi termoactivado redondo,Orbis Dental,
486,KEEP,4ec7e177-63f7-4e93-becf-98a59f6d5ecf,3M Resina Filtek Z250 XT Universal Jer. A1,3M Resina Filtek Z250 XT Universal Jer. A1,Solventum,
486,MERGE,4d51e275-9271-4e7e-8903-41f30e92e60f,3M Resina Filtek Z250 Restaurador Universal Jer. A1,3M Resina Filtek Z250 XT Universal Jer. A1,Solventum,
487,KEEP,27ce7376-a881-4254-ad49-79ce40ce22ea,Impresora 3D de Resina Phrozen Sonic 4K XL,Impresora 3D de Resina Phrozen Sonic 4K XL,,0ce764ed-7e71-4699-bba5-3a593c93a7c8
487,MERGE,a236922e-4e10-40bb-8e51-f7b987bcd5b3,Impresora 3D de Resina Phrozen Sonic 4K 2022,Impresora 3D de Resina Phrozen Sonic 4K XL,,0ce764ed-7e71-4699-bba5-3a593c93a7c8
488,KEEP,61b49a62-c559-4a69-9f7c-d321643ed8ce,Kit Composite Forma 5 jeringas – Ultradent,Kit Composite Forma 5 jeringas – Ultradent,,
488,MERGE,2cf4056d-8147-491b-a5ca-0949f92b0466,Kit Composite Forma para Dientes Blanqueados 5 jeringas – Ultradent,Kit Composite Forma 5 jeringas – Ultradent,,
488,MERGE,7c287403-4d46-4100-b99b-9436c7449102,Kit Composite Forma Dia a Dia 5 jeringas – Ultradent,Kit Composite Forma 5 jeringas – Ultradent,,
489,KEEP,591197f6-e0d9-41ff-8203-e9d759aaaed6,Forcep curvo sobre el plano #79 con espolón,Forcep curvo sobre el plano #79 con espolón,,
489,MERGE,aadb8bc7-37a3-479a-82ac-d31e24e3623c,Forcep curvo sobre el plano #79 sin espolón,Forcep curvo sobre el plano #79 con espolón,,
490,KEEP,f6502714-c8fa-4615-95de-49ce0f5974f2,Equipo Rayos X Portátil Mini Ray Woodpecker,Equipo Rayos X Portátil Mini Ray Woodpecker,WOODPECKER,8e772c49-199c-4771-af63-2992b6027175
490,MERGE,853ff128-9fb6-441a-b646-eb7785c23311,Equipo de Rayos x Portátil Mini Ray Woodpecker,Equipo Rayos X Portátil Mini Ray Woodpecker,WOODPECKER,
490,MERGE,a233999b-7399-4007-8e39-3bbebd396575,Cargador Equipo de Rayos X Mini Ray Woodpecker,Equipo Rayos X Portátil Mini Ray Woodpecker,WOODPECKER,
491,KEEP,5e5e026a-5387-4a3e-b266-aaeaac1580d7,Condac Porcelana ácido fluorhídrico 10% FGM,Condac Porcelana ácido fluorhídrico 10% FGM,FGM,fe3759d1-e08d-43ec-b9e7-f4ecb45827a4
491,MERGE,84c97b29-b64b-411f-a78f-2d246e281eb2,Ácido Fluorhídrico Al 10% Condac Porcelana FGM,Condac Porcelana ácido fluorhídrico 10% FGM,FGM,fe3759d1-e08d-43ec-b9e7-f4ecb45827a4
492,KEEP,44be854a-451b-43e0-a945-cbebbffbfff1,Bloque de Disilicato de litio B40 HT Upcera,Bloque de Disilicato de litio B40 HT Upcera,UPCERA,
492,MERGE,f96b0ab4-33f0-44b4-a339-c3a30db4e35c,Bloque de Disilicato de litio B40 LT Upcera,Bloque de Disilicato de litio B40 HT Upcera,UPCERA,
493,KEEP,174dd247-d364-4548-afa4-ff442af92b2a,Pasta Hidróxido calcio Hydcal Maquira Group,Pasta Hidróxido calcio Hydcal Maquira Group,MAQUIRA,
493,MERGE,43f97ef7-acc0-4999-a5f3-e2fc7e8eb9dc,1 Pasta Hidróxido calcio Hydcal Maquira Group + Regalo,Pasta Hidróxido calcio Hydcal Maquira Group,MAQUIRA,
494,KEEP,7275835e-e933-4293-b61e-b231b87a552b,Arco de Östby plástico Simple Maquira Group,Arco de Östby plástico Simple Maquira Group,MAQUIRA,
494,MERGE,8f466b77-c107-43e8-9548-d6bd2f226cbe,Arco de Östby plástico Flexible Maquira Group,Arco de Östby plástico Simple Maquira Group,MAQUIRA,
495,KEEP,5fb753b6-3d59-4c4b-bcb1-7b5252dc294f,Conos de papel Taper .02 Endoart Incidental,Conos de papel Taper .02 Endoart Incidental,INCIDENTAL,
495,MERGE,5df58be9-a88c-4660-b925-0b1c3536f630,Conos de gutapercha Taper .02 Endoart Incidental,Conos de papel Taper .02 Endoart Incidental,INCIDENTAL,
496,KEEP,579118db-028a-4572-8d31-e855d6536267,Microbrush Fino Micro Applicators ZT Dental,Microbrush Fino Micro Applicators ZT Dental,ZT DENTAL,
496,MERGE,0ca4931b-6933-4623-9b6e-52d3a8860951,Microbrush Super Fino Micro Applicators ZT Dental,Microbrush Fino Micro Applicators ZT Dental,ZT DENTAL,
496,MERGE,9049c814-c510-4999-abc4-29f74bd933f0,Microbrush Mediano Micro Applicators ZT Dental,Microbrush Fino Micro Applicators ZT Dental,ZT DENTAL,
497,KEEP,aab4de25-e56c-4e12-b544-fa61f6ca5a56,Resina Composite Fluido RubyFlow Incidental,Resina Composite Fluido RubyFlow Incidental,INCIDENTAL,
497,MERGE,4ccb59b6-5678-433e-a78d-5429b60b6c53,Resina Composite Fluido RubyFlow Bulk Fill Incidental,Resina Composite Fluido RubyFlow Incidental,INCIDENTAL,
497,MERGE,0f7678ef-5d41-40ef-b0c4-a33725c8911d,Resina Composite Fluido x 4 RubyFlow Incidental,Resina Composite Fluido RubyFlow Incidental,INCIDENTAL,
498,KEEP,7c18f378-2e48-42b0-b44d-bcb347b8abda,Poste de Fibra Whitepost Dc T.1 Refill 5 Un,Poste de Fibra Whitepost Dc T.1 Refill 5 Un,FGM,
498,MERGE,2dc73c22-3289-465f-b676-26b73ed7c490,Poste de Fibra Whitepost Dc Kit Intr. T.1 / 5 Un. + Fresa,Poste de Fibra Whitepost Dc T.1 Refill 5 Un,FGM,
499,KEEP,1ffd4347-c608-4e88-af99-8cb40f8de43f,"Filtek Bulk Fill Flow x 2 jeringas, 3M ESPE","Filtek Bulk Fill Flow x 2 jeringas, 3M ESPE",Solventum,
499,MERGE,81ce5ae3-76ea-4196-a890-eb3dda45570c,3M Resina Bulk Fill Flow A2 Filtek (2 Jeringas),"Filtek Bulk Fill Flow x 2 jeringas, 3M ESPE",Solventum,
499,MERGE,d177804c-b5e1-4921-8780-823d34fce389,3M Resina Bulk Fill Flow A3 Filtek (2 Jeringas),"Filtek Bulk Fill Flow x 2 jeringas, 3M ESPE",Solventum,
500,KEEP,2dfe8e05-5331-4d89-9ef9-66578eb40318,Silicona por Adición Liviana l-SiL™ Premium,Silicona por Adición Liviana l-SiL™ Premium,Spident,
500,MERGE,0075cc89-0b23-43f8-a221-39b3a89b145a,Silicona por Adición Regular l-SiL™ Premium,Silicona por Adición Liviana l-SiL™ Premium,Spident,
501,KEEP,ad6f8b81-07fd-4f84-b1f4-cce6d294af70,Cepillo de Dientes Curaprox 5460 ULTRA SOFT,Cepillo de Dientes Curaprox 5460 ULTRA SOFT,Curaprox,
501,MERGE,56f7204b-3f9b-41ff-b93b-038124563c73,Cepillo de dientes Ultra Soft 5460 Curaprox,Cepillo de Dientes Curaprox 5460 ULTRA SOFT,Curaprox,
502,KEEP,1641d766-0a8c-4b29-8346-6df52ce2bec8,Paramonoclorofenol Alcanforado 20ml Maquira,Paramonoclorofenol Alcanforado 20ml Maquira,Maquira,e4a0a58e-7f39-48fb-88bf-ab3c35beeda3
502,MERGE,77599a9c-7dcb-4851-b8bd-a92adcdcecaf,Paramonoclorofenol Alcanforado -20ml Maquira,Paramonoclorofenol Alcanforado 20ml Maquira,,
503,KEEP,20550122-65b1-487d-84a9-db8cda7a3b81,Gorro desechable negro bolsa 100 un Machtig,Gorro desechable negro bolsa 100 un Machtig,Machtig,
503,MERGE,bedd1557-ce71-4e36-aad7-12227e33b507,Gorro Blanco desechable bolsa 100 un Machtig,Gorro desechable negro bolsa 100 un Machtig,Machtig,
504,KEEP,6bdfeb76-b522-4051-9f54-25be788c71c1,Silicona por Adición Liviana 3M Fast (Azul),Silicona por Adición Liviana 3M Fast (Azul),Solventum,
504,MERGE,de1403cb-4b12-4221-8031-dc1141fa813d,3M Silicona por Adición Liviana Fast (Azul),Silicona por Adición Liviana 3M Fast (Azul),Solventum,
505,KEEP,33441395-ded0-407b-8c41-a114b8ce669b,i-LINER Vidrio Ionómero en Jeringa i-Dental,i-LINER Vidrio Ionómero en Jeringa i-Dental,I-Dental,fe3759d1-e08d-43ec-b9e7-f4ecb45827a4
